alpha tmin tmax
-2.0417382318099726 218428212.07390723 98496116835.18565
-1.8384148735614603 162121829.99304083 77738021362.98141
-2.0625246232403134 211075303.11444613 88539084962.52814
-1.7473914416022658 153476547.65966383 61594121217.17323
-1.8199439213410868 178415677.47901735 87543859238.92249
-1.3784314220856069 135842820.5771407 14220360976.309544
-1.539999722050608 94831920.32095887 10346436759.925549
-1.9925629351430398 192772936.59950075 96500236541.79749
-1.3705537220507717 118292439.0821101 14771597454.689156
-2.062205396896895 180993453.45554402 15147288433.331615
-2.038590339433972 180921604.99283263 20992850976.51828
-1.5231918652579106 98460258.63491204 18339360987.959877
-1.8199046852963998 146501703.66305202 33706047552.349125
-1.538135244415127 147903249.1521126 21859368173.10361
-1.7521339698949945 222002847.91976932 8548193376.198531
-1.726721481506125 172194429.9650017 54274105676.94922
-2.009872839258728 188989152.06994998 62468085173.76753
-1.855348890297598 232844934.70238775 24756398233.688698
-2.0097465168380584 192606775.8846844 70479139164.25641
-1.8584481036788576 206713531.1362409 73581476745.58127
-2.053054077471425 207459916.02186933 95483076435.70668
-1.3974999930304897 157359511.1664478 10819996842.64951
-1.9659524758489517 183252827.70314252 80440138220.8482
-1.4527860687436707 133701425.18594897 17823001406.175278
-1.6477119670258036 222115345.2523124 14985241387.790817
-1.9541028613486615 182612558.66105413 96414158633.07494
-1.6816172284440547 200593771.68790933 23481531872.225346
-2.0831783420630954 229606680.3344969 28484860996.118656
-2.05032133603576 231584009.7001982 39493861361.32875
-1.8563513721768876 165855630.12532774 85296982011.84378
-1.7876378591573787 174248888.3259897 71937963152.97696
-1.8171720426804314 177154282.60861558 83580064792.83565
-1.9993364928561572 197250049.43211994 95623197921.10202
-1.8493611585200058 217402746.62413117 42813217058.18239
-1.5189318392622115 195870882.21902674 11437944570.69973
-1.4843921015341093 186464441.60748696 11193212221.220032
-2.100740412380612 202452913.00874832 19519704148.21145
-1.9121395649441284 216649916.79516882 96892059709.9133
-1.3240299431588793 114132332.3831769 11144298207.510677
-1.7825181680045323 182408740.6937693 67940897732.27495
-1.9662999714704443 220165305.09730873 69981392092.83226
-2.0125349521227087 246021958.49007925 18855952396.812206
-1.6094122138575462 117479768.89465114 25112468009.934612
-1.2930742537601363 86325441.5723254 10431242949.481085
-1.7519277909253494 171603080.47276723 66023538388.736176
-1.7438124932808996 137122098.56635696 41870288247.5461
-1.8097136813521422 195416364.72064483 60407112239.595024
-1.8234395919449704 187641784.6065938 94025959505.1721
-1.7471783320146121 209870077.88476694 30812997639.569054
-1.8216313928908292 180878991.48644835 88223325851.0535
-2.0400744357641933 206244601.08268082 93531500776.77394
-1.6475022224108256 120675027.67903657 24886536227.659126
-1.8302590647158776 213279907.43948305 44459110786.40786
-2.0157976533384825 184618887.18501988 37963599068.82376
-2.018272552752562 203299282.80496535 94871384393.65613
-1.975506903296838 228924699.4638443 40172283981.05748
-1.8092355987071578 162084946.1636247 74803999616.8604
-2.020027893418894 202964351.26472536 91447404031.37466
-2.050106838827928 221022924.99476856 71575946719.3114
-1.8649805117420888 144308584.66959783 11628393506.796265
-1.3458847062449504 126842367.3494832 12058687988.390604
-1.9868652569974887 188763197.99889702 92091065062.3631
-1.9485970643967534 174125168.38887823 48345220741.936165
-1.8255175045663081 192984735.90315384 75829619450.95609
-1.7606412452875537 161134983.5894347 74171744560.12921
-1.5223377430079155 137552148.09133068 21569350031.323162
-1.890282585283975 225935134.5315913 42135697719.947174
-1.8471894699615685 198328315.6763041 80915274213.32416
-2.0429373388386374 196203338.3670007 48137533858.467354
-1.5994409949904722 157735266.89033157 27791357332.269318
-1.7950306154880367 186531643.22287887 71976040359.09825
-1.7996940800875487 158927503.65582454 65264639917.772285
-1.6291762946442852 200696233.75313815 18890267706.454857
-1.6150101689459833 176305813.12646273 24325561347.971756
-2.047201328979816 204432073.1398381 73370612897.14366
-2.0199580336047753 184785957.1401113 35872766031.033585
-1.7595066590839346 172779130.32848227 65688955407.96662
-1.8084855819232972 163890100.23024076 74467614511.32826
-1.7584745261654737 180593589.85293564 60904157946.31433
-1.7536700591542747 145751211.29212782 47822995407.85912
-1.7975621202838086 170396593.68886086 73487164281.73294
-1.6899666179093946 109250749.2311996 11812252109.03267
-1.7735130124501213 140854070.86318502 36951497968.77902
-1.7556349874043249 201030881.31588382 38048976278.47838
-1.8042379654534177 168055016.9719299 74534739691.44455
-1.6180951181030772 120458211.93791878 25647750459.96388
-1.6902269206279041 184459102.18650827 32490093423.080006
-1.8253720941624587 180771961.05969855 89395542084.20985
-1.7518679950508016 194378988.24802002 44536195285.981735
-1.9911620471533318 219710666.56137207 71826045461.26498
-1.64206251685459 164388838.35861412 30794044032.65698
-1.676778584814145 178852696.72866482 31377665741.7013
-1.7939085462138793 177279934.7540302 71675454954.97482
-1.8419267997918256 172045249.93239248 89095687879.06389
-1.9844832883499377 234050777.99075693 32304106254.88806
-2.043314286245006 185070317.5808016 26322697293.33128
-1.7408003980455495 147280464.49158424 52748061201.12266
-1.9707224477254743 222228763.53724417 57513872166.1365
-1.8139517661329598 156825194.81997764 55908484312.35132
-1.73763180778387 177342419.19689512 58559975575.35957
-2.002954407206112 198462043.74360514 87491098058.10452
-2.0156721459080984 217346193.577031 92093588288.42432
-1.7477262511197413 160834213.50253454 72505485844.52773
-2.040268558822061 225214900.70687944 50329569148.18203
-1.7483629437710906 187726392.1079559 53826464331.20068
-2.074064379659148 209460751.89873642 45232946202.91389
-1.8272295618002408 178013154.43232593 87150627843.45273
-1.9775443705133262 186801612.82774886 94003084501.15155
-1.7761901106680362 201974619.09588212 40403989037.623886
-2.0660548176682854 214757297.95875582 71864855723.04651
-2.0320420336074028 221830414.74340507 61688227730.74037
-1.634215371566469 208667157.67655957 8457856378.48987
-1.8218227746848061 193264823.60577014 70513522818.89108
-2.017613420637327 193143204.235462 58014459002.22428
-1.805583684627531 190725874.90815708 67181311595.063324
-2.003879608943528 245150800.8290605 19429068864.10609
-1.6680152339222176 155341732.1088862 35594987288.130585
-1.4479256677111207 130799246.44130373 17685067264.482758
-1.699641860483618 161942195.53697205 44836327026.97803
-1.5756023566352546 161715294.1973993 25153469144.142483
-2.0992707725248905 216976071.90122527 28735759515.455025
-1.997601354157381 194634901.4783546 81513752881.73738
-1.9738456585216042 173619471.47996238 30045532797.094364
-1.8059094800459468 205377520.84823826 43532126822.33942
-1.8462942949175185 192396377.43674928 98562840010.25407
-2.010620988203027 229598813.6481731 38647942573.53767
-1.9452544224169355 217659650.32552683 81954538686.02412
-1.289167929069973 81050485.12929386 12085806340.832819
-1.5672401315751041 160563463.30904618 23805064929.339745
-1.9696088916241967 185294314.73234627 87017871470.02579
-1.9346463606111564 227945652.08681902 39788941849.452774
-1.6238644264190025 145601784.14692014 30350063610.43263
-1.3859342380215827 148367387.1435198 8185926976.740028
-1.9943872977763013 189836805.33609286 74460372016.60847
-1.7784040723009134 184684185.27287292 63474479324.13664
-1.7801222997776818 164315070.9182871 70824049209.59003
-1.6162279399473367 132071906.09255154 7852958740.898035
-1.853357655545567 204636245.43670806 68552752224.65088
-1.9467914941252036 181939534.58778182 9806056596.930227
-1.7634697799552184 157844251.76473808 63983662440.53434
-1.992003631919951 173628401.91492018 23044858401.710587
-1.461637979611678 88076383.39008124 16895809908.332478
-2.050021084541633 208010169.78717074 84955951558.43015
-1.5512510236346757 205338076.06286255 11596147780.948843
-1.9923936919792302 198981560.98990685 95041083613.04152
-1.7440081805582461 154033040.1435306 59892874641.32152
-1.8110425862999775 162732694.56504446 71404885146.5768
-2.0010496422051585 227819124.79039615 41040039552.98736
-1.779947265066792 120074909.59209462 13692103045.514357
-1.9352684054951343 215800240.30808675 97906018494.68768
-2.089072915427993 237588279.74862444 22134161395.95218
-1.9434283805447443 178665217.99066287 70652288576.91711
-2.0267183276868566 244419865.42166594 20150771661.16533
-1.934361608325374 232795500.061139 32003221275.907036
-1.6078130718577424 168055764.64145628 25832328363.46925
-2.0771750107473217 201525176.27148828 27145161808.656876
-1.8854853582565119 224614290.85552737 41129413038.03524
-1.721250850076045 173342529.04534853 48009030444.24553
-2.0685460859043427 249060382.27055508 12841025924.52507
-1.896587221155325 220294461.1209548 61849190937.070206
-2.071791100220408 204318154.0920841 34257880867.170685
-1.9777007857806783 186903565.58248362 10113237132.03245
-1.8386921924619362 168708883.787286 78412177994.89632
-1.8985627040011328 216959660.43038496 83628252154.67761
-1.7306664203189397 137589544.6918782 41479342482.41362
-1.7953782521420218 226093015.69172055 22697071276.078583
-1.9731291206680535 219291730.10442948 68203427453.589455
-1.7616252160164292 188272294.86233535 54901896273.91796
-1.981939374777553 218233449.89873278 74866520255.14835
-2.0856945670400115 216539162.1893664 36109970940.973495
-1.9960900275374243 224671194.58070284 47394190248.9645
-1.3370054756209726 75405592.46701026 11539189279.832443
-1.9779086958182268 231478668.95795164 10348463028.262943
-1.9983917189085891 199545306.8701763 85816319489.754
-1.4117358051326296 87333462.33687957 8173963232.506491
-2.047122819371352 220171590.78583854 65260437685.88795
-1.7990333317422644 168676464.88974962 70102828127.85278
-2.0149468446490295 219770619.1480807 65818879573.54902
-1.5759830857574317 214873731.73766845 13781685374.16268
-1.8765512227831322 169711103.89760485 95804474199.51108
-1.9488147880710696 239205608.1530639 25897076353.77498
-1.7912580253056167 137404291.89064947 28280704547.741047
-1.8859694205192945 161880348.805188 68366901710.22071
-1.8057043976149587 162794392.40805072 69869168171.96454
-1.339959201802266 85875921.80851212 14289088019.986996
-1.5626622810561293 121483738.55733687 24392922773.106705
-1.9665802831486046 162603899.9176309 19162537804.231483
-2.050638788055462 247778365.89839604 16989401972.05809
-1.747740617300542 157183041.83034503 63245768234.684204
-1.938954293705956 234634958.70462036 10194071514.870222
-1.7814760726698178 213113311.60926113 32180350912.152874
-1.3650219380739796 78930064.75451899 10220383505.623669
-1.8927997251678248 167809915.624898 95373190483.5938
-2.054209170600545 236092676.99025196 30456847531.06085
-1.9495195393714586 162658736.9024543 24355220244.58271
-1.9437398631256468 180550638.0395314 80223032426.19911
-2.0300016440172843 205628607.72633302 78198362417.803
-2.0410771440867777 206219933.51359707 73691336820.1813
-1.954146038861269 182914194.07919282 82473620320.4379
-1.779418575016648 174163092.55089897 65353717727.419754
-1.679491730500346 178807657.89132047 31396327427.673325
-2.065188626187555 214562637.0630629 65978723952.53482
-1.9841120184368757 199713903.20973217 99308855798.78104
-1.7346052914235877 132954875.34264947 35573770830.548035
-1.9216481238348337 161657624.3263 36955550686.39377
-2.0240357232849853 216014025.27743268 92696245213.47452
-1.8975292624922813 222308337.5838553 52425105275.33805
-1.607845919761263 139491756.74091217 29505681363.281055
-1.8408609725772414 162194704.09919316 8796874129.71297
-2.0416528754149996 226849508.90166786 42746374561.911194
-1.996418391658576 194376065.44855124 74196697860.25734
-1.9763989104861257 190384145.3719365 95111579629.87227
-2.010529440271785 218894529.507986 68905580220.05923
-1.6052552013898473 161450965.3684287 27506842321.41294
-1.9584948352507219 231320734.41759375 33476050463.626347
-1.8082644788776405 167727924.79784414 70410738257.12955
-1.9896496852038645 198222319.29527587 88519314811.54225
-1.7835264429845652 182907160.43964618 63659752126.02795
-1.7126403634181957 142775937.11062926 40235175854.66167
-1.8022403255129176 164576078.24718645 69119870224.55345
-1.7080822093209416 118463314.74121176 20559347052.689613
-2.0322471611945576 210259236.70610482 99946079205.81096
-1.8594827997346517 164227827.15984765 72170924210.70233
-2.0532329267520977 247156505.65251732 17271355570.13798
-2.010752182294845 188177560.39029995 49854503496.40757
-1.953276967237246 230925017.46926618 33792605272.669094
-1.7063765185922954 112966307.87081116 17511274725.842583
-1.4015673661235784 158617400.69967523 11409479227.55631
-1.8745836368434234 211088639.30486158 76944163763.89963
-2.0100133350517577 201451633.56738198 76100113200.13843
-2.085323720649175 241670479.62616393 18792569466.63567
-1.8228332410803907 166875629.58943063 71461868640.0279
-1.8193891182764816 174796731.16018358 75257408357.09274
-1.99682830046254 227555463.4590879 10370815178.41018
-1.9796743889291668 183572097.32773545 53624175246.10317
-1.9491826077609273 215918271.34563622 89901998850.35661
-1.8129655762107748 188932963.93684724 72602444655.07523
-2.059498289145709 223435200.70228982 43894359501.16269
-2.0977909479200454 196631067.41256323 15858932896.728205
-1.8833201335352305 163985578.60087252 73014151745.54022
-1.8721368237669178 238901353.61988166 22084395219.212315
-1.9449732403234643 181850448.1689022 86322148108.23088
-2.013824814671899 223815924.29874998 48305210478.37848
-2.0693284709287987 210505232.67755705 48715435050.54666
-1.895959897506191 215463968.4568588 94234564298.87119
-1.7902337701734212 185515131.25235698 65130108551.15493
-2.0111669982621176 185994497.189556 41319236537.067375
-1.8033746636445445 167732052.10961214 68967834629.62035
-2.0118006906417114 201091399.74029386 72615906512.09856
-2.063681083667457 211478701.17284638 62093751454.836464
-1.921393256033737 158480287.60387868 27627887953.057224
-1.8443974201429931 180997883.73393786 98298610576.01266
-2.055295817612313 217407013.5032968 70038921539.79031
-2.024734087957072 209394621.4947311 95165435295.84041
-1.7500165939340575 208237771.62922552 31074082559.140633
-1.8939215952067956 229523392.06643116 34820556566.625824
-1.5462155429537074 105651811.13954723 8605258141.50228
-1.6983108910311357 150539286.0847675 39889444078.4697
-1.9150600489919019 164548104.8413766 47100965627.85378
-2.035187909767682 182689558.60144907 12078905999.312803
-1.8921661629633568 166339441.25512674 83281542219.6098
-1.9192750394278193 173615469.4503841 73617979840.68738
-1.5487746083378484 89432418.38216536 16013402096.470284
-1.687624541908396 130213888.33427662 29383679228.808285
-2.0706749046313684 205907399.3476599 36012492357.46818
-1.394488935511323 136530722.72876394 14865807274.883461
-1.8265635474836783 154636106.39115453 44492794570.97934
-1.5681648543999334 175860298.73310933 20409343733.23375
-1.916857585969582 168859277.62797153 56805165476.27545
-2.057116233968124 216355223.25991508 70685241880.62157
-1.5919926266038544 182324035.0091663 21181854409.37071
-1.788795012043892 159542785.8050705 62918320250.00461
-2.0191341223311943 204863655.42093018 77191848956.02951
-2.0575139181155304 210649166.103938 71605981810.49748
-1.9735340927641343 175938603.78288606 32458279717.604027
-1.7876156074873963 189862304.02465546 57983728840.876755
-1.8441957101726478 216618520.91313115 39863514769.63034
-1.8324482436197096 153575618.5972334 9699600812.2958
-1.8013206953305516 184600505.21492824 69256199473.56554
-2.0263207449956484 219154393.51499686 64562071029.07069
-1.962241788395434 217939207.68296427 71526098401.32573
-1.8783508142942718 217667088.55168968 54177449527.449715
-1.6849509571579229 128629271.28946687 28007633338.930645
-1.9787694122881352 189600121.77307796 84640379164.02614
-2.0038005211087215 215893862.2147707 86935419162.25069
-1.8206241747303498 214935447.79439816 36401940278.827774
-2.149012305484087 233156672.7398798 13517360980.772116
-1.9114026401969557 230638204.95751485 33265646560.146175
-1.9956912633617838 204740782.01529357 91227666252.70886
-1.788053386763202 164103194.29469702 67121458546.512695
-1.8214542013626267 156140052.25130364 48782253389.21175
-1.867995434577915 203361383.87863353 83992288398.05318
-1.8682984114246803 163049441.87879616 67740050555.93147
-2.028563814593699 192914289.41702116 42892558056.984344
-1.9913049122094182 183401541.41150245 42499552439.52604
-1.3595186620083388 135237344.60164487 11850857112.619438
-1.4440191159376443 108790317.1244046 18150746973.746426
-1.3698076690782208 140165334.09271002 12076521974.514559
-1.826702589913665 172889884.36873284 74544878660.23524
-2.0308019658899736 214614008.72704813 98225820819.32347
-1.8553185207726564 150458468.70283473 30265127581.93014
-1.9920062044550502 206085357.82679278 96135158737.68098
-1.6526324979989484 114583185.03921688 21439415106.193592
-1.979656947856426 201055795.07299024 96644949793.33844
-1.8991574643998455 218825931.8484511 65320224571.248764
-2.0214956061637834 196763986.2001619 53192712809.60866
-2.0597299003270306 209662564.44834828 59030767444.639854
-1.868501364292575 166441446.54530978 75266899827.00095
-1.964798075213677 219386073.0738891 62136183981.7436
-2.0225464905184882 229396201.67361706 36202012491.73067
-1.3905315868355599 149724146.6599836 9032007342.181541
-1.9953297769609837 222615845.94316858 49752885623.32486
-1.9366033969457015 178653595.39598215 72161872868.96991
-2.1232549654655757 238679227.83808172 16323102794.004349
-2.0563348142746634 219563892.62838218 54921200096.14718
-1.8268912550118923 191960982.21169513 71449613752.50647
-1.8456039255037124 176753572.83583173 87764921703.6599
-2.006488208197603 202177613.79309237 74811924264.89372
-2.082139534858916 194824710.0202211 18233358986.993332
-1.9963962488838805 185423912.98684576 46930425710.89191
-1.909888342701922 220742831.55729976 55940359034.22421
-1.9788285531024075 221393184.85686484 53394807883.71984
-1.8530164974958059 218005836.19481382 39630046012.32762
-1.5638604645933607 97211846.81147283 17995406688.003944
-2.0982241351852964 243609140.27794483 15761238745.588945
-1.672207105265647 159253517.26710182 35722464252.64954
-1.9938854303478661 204430133.96065176 88160695325.5973
-1.7285868547805838 144474724.81079087 44436628283.19554
-1.810557170368679 182089742.5457265 71666307436.08311
-1.7724946356253675 132535985.26199685 25707885819.53786
-1.6796409747148848 170866990.73997685 33444476684.523632
-2.011494991088727 229608377.13694417 35289303945.32834
-2.0633957556473987 207525442.2740733 44949108896.51133
-1.8329087926863519 218330332.86040154 33554978256.40966
-1.9364647297480415 159970701.2531227 23991771926.908283
-1.9104204523995993 167420802.48421386 57550046596.46939
-1.7379679715490057 180137644.5074659 53214846698.72112
-1.6828432671038975 145113037.59501252 35157012414.751526
-1.81041126420892 188173599.70243454 70339562099.4743
-1.9876822679156387 196124208.70232582 77034023202.56473
-1.3282809086580016 75081870.41474557 12145179773.583874
-1.9399406734012898 180221820.496625 74842604220.46422
-1.9369987505459103 176240202.19868279 57907905463.52752
-1.800790685524728 195783384.7286389 51025118490.71256
-1.9602188280623989 217856024.20387 68437375054.90411
-1.8820082387667687 210560677.32612953 86182074331.49284
-1.7588641018168947 160275736.76395214 64875717318.71873
-2.053238410284533 200954147.07642952 42128299504.46967
-1.8881109767712532 165256479.95349255 72560103491.88733
-1.9871334536576541 205390188.9179392 9847228603.94675
-1.984008459384682 226354930.08395356 39872232991.32022
-2.0546860851289277 212502030.73097312 84287454664.63287
-1.8070858259063503 165582983.56428164 66072889128.71438
-1.8237905517172612 193533203.60956237 64398168182.64882
-2.0607314158463184 214112370.87204692 67169977564.801025
-2.0056638286268145 199226442.19460437 65869577565.6972
-2.030437498649506 207025725.05598566 70736281862.00677
-1.9997855072329656 204380247.45858094 80690338384.63106
-1.8273049205119447 182375928.77575853 79882943059.92647
-1.822795970924918 203114329.0954291 48383636065.36881
-1.9804036733044912 203538052.54545927 92443871359.14438
-1.8177328696026165 186954333.51845875 76301442703.03244
-2.0462758594668906 203136058.43358102 50173014080.48963
-1.9650035011712332 220692353.20046318 54276399949.64139
-1.9909180510692157 200816410.28025413 79339770327.73161
-1.7807234473865132 201102770.27997747 39743626548.158424
-1.9909742126392531 190510926.93487257 64162511927.67734
-1.9898358927338369 207988169.27364367 93220289009.44016
-1.76376385504154 175834192.1132808 58686382990.50487
-1.823060892483095 216602310.16494557 33606932289.84476
-2.0678347920368907 213895899.2876029 53357466862.41874
-1.8363825315202071 195192229.1554367 68199918398.35714
-1.8448870777578366 157193109.8598377 46421508761.500496
-1.7860609370840523 186470088.00173348 60755362128.923706
-1.8849628637712459 207835386.24769214 99427272447.53766
-2.045899286398674 224627295.74505204 42793847193.31749
-2.0423090341174053 186964505.33121505 27377549091.090412
-2.044946302930729 203099860.24036363 50036440452.141174
-1.8915818993483666 170221321.230729 94219985368.14923
-1.9712407746965108 182054364.1978783 48754680710.91981
-2.045056731863956 217177367.60770407 67221315719.542595
-1.983822604069882 188551494.65411723 68730883871.61015
-1.82141640639308 168539096.55182394 67537699252.21891
-1.818223782239723 197839137.7165308 53347263945.6044
-1.945790626605907 224764626.19005686 42372864142.82352
-1.8845840745166726 208495496.23679245 95271396701.54343
-1.557603341576458 95390695.61255307 10847938810.347383
-2.0821445402921435 231177779.676061 23871785738.22649
-2.023842188052483 205280334.3826038 66143598097.40849
-1.5968050892853718 107405226.40228984 21683196831.053764
-2.0874080462530253 244300973.2651876 15970282075.646137
-2.0472805649977537 235806685.4957491 28423828831.817604
-1.8903292157594298 163188769.0345054 63659082691.56208
-1.9917745401421012 227282398.26584864 10409087824.29926
-1.8516289393521164 176755642.14039445 87206093102.11856
-1.713536903617877 145053150.56309235 40056172030.730446
-1.820018316753157 199735582.75585532 51144163834.70942
-1.9427299196296341 171409652.72604433 37802535025.006256
-1.5639449715644063 167015991.70978376 21555222883.421955
-1.9905680935698467 220278496.4067807 54307801618.05189
-1.904751379770151 215999674.37940603 79577696395.34337
-1.8537234480225528 208312771.76944262 56002960868.14079
-1.831314540025101 155992806.46852896 44823490440.87694
-1.8747748520812642 205993604.3126489 81957772804.7504
-2.0620314915422275 229522437.29179722 11346275826.939445
-1.9314751691469105 178777856.53667864 74518981141.18239
-2.061846198681265 217548062.6340102 49374639141.85463
-1.8408392079497182 189194381.42437556 88892634414.77234
-2.0629850103682643 224461756.93814328 35769688782.87703
-1.6282571750529355 131355254.58222738 28285852344.84633
-1.7649577285322204 234319304.26206306 17127693661.550812
-2.078557223777124 213034480.32673404 39268119392.77802
-1.7204040234625555 183568392.1661785 40636611031.098335
-1.7398098441718959 185648786.36542207 49651579824.84657
-1.920057532505592 170660641.9254452 53857810797.984634
-1.980276175563814 190874885.08195323 73335451735.36679
-1.7641133029480494 148467521.46419805 44149314985.856
-1.7733492837117166 237114131.60642487 16577131212.632658
-2.0026131545151236 232347734.0605921 10789353250.173573
-1.8183608869577812 180362391.262828 71711545503.2376
-2.047594019554632 215490685.25657272 74229919179.94795
-1.3773595131129213 128169782.62631242 14322238637.23081
-1.7646839024862913 171584106.533631 59750922273.41683
-2.019628768461078 211766081.587356 87957316962.65222
-2.0365953029217034 215888583.17978388 72320548925.15353
-1.7954982166112683 171205054.58449242 63484569279.03036
-1.994637968309454 198353454.65759486 68353496727.93648
-1.9971352044947936 227226911.36452663 37140541344.78406
-2.056080963636377 242615716.2796059 20526606603.02998
-1.8139823867558658 158826979.66130203 54620672279.724945
-1.8139911883384099 175754926.73613665 67900124579.212715
-2.0193057045445446 219832695.2368444 54161891086.14059
-2.055966999982457 207735636.33159962 51932042112.93851
-1.972438456306094 212143219.10554126 99128373455.5726
-1.9833517117083916 212758764.7816834 98059643228.59877
-2.0990773884654423 238877035.25955227 18263743358.720222
-1.782451953934831 183499236.65964046 59081265163.02446
-2.103501874210633 241405275.69337687 16374593935.784658
-1.8148306348658143 180940149.10340706 69944988819.89738
-1.643644275786675 182188894.0884743 24723293047.058018
-1.839361959866602 164062900.82633314 63762784971.13369
-1.999926014876245 196864763.91183847 61620901052.80627
-2.1066586011567865 236244692.8454891 17816823830.65209
-1.5541180110513588 177848755.31513715 18221877238.32221
-2.00955040599601 191680912.34837604 47887024960.69732
-1.9801888120471642 207809459.23172075 90516198245.46423
-2.006656429276318 206105016.30782178 73984343232.61551
-1.9610682492951437 190385807.48202354 97406788333.70346
-1.5884179337856024 112399894.86830628 23554186880.360004
-1.9924667622702041 197663780.21174425 68013664604.79606
-1.8571587465905581 198738806.39653718 75523450179.75764
-1.7460377935744393 155736221.83734435 56733051496.005424
-1.987957736149216 205762050.99535128 83254977874.89838
-1.8018960615427835 180233550.42157066 64743829943.25451
-1.9221599574789892 166181280.9806402 40418004942.92454
-1.608486009874327 119055715.0411751 24378678891.6719
-1.872691250954988 204085233.6825462 81661959425.01512
-1.9376037045689865 173241343.44738048 44462391886.655785
-1.722844194373782 166307065.11513588 50011304785.184906
-2.029328226136334 224079818.36358857 42167387768.740074
-1.7139297677758072 187729023.1230639 36174999211.507416
-1.445306313238667 92807470.42224431 8625023539.052633
-2.0634040929861905 195207298.53141674 24691157102.79334
-2.0496757942197736 213427318.94363457 86689261927.62164
-1.8879617703921105 159320313.57946622 45744715647.77052
-1.97464001789426 205612297.5288359 89768418341.11751
-2.0867117849357877 224778362.2140746 25125348431.327286
-1.9955727643038252 209180278.227973 84977330482.66064
-1.9744223516359911 216160371.96669123 72665859786.6581
-1.8575481634692135 196704647.69816047 80940641023.44342
-1.7799560736344953 171397004.82020527 60824896098.85181
-1.7796127244963045 167323601.72128463 61890563759.97457
-1.7688739116801577 229484035.3888571 18767521612.110718
-2.027773312515138 179984341.54978052 19133731076.107323
-1.3230916297881425 109612675.59574632 8548029379.333069
-1.4142093736032586 84395289.84905039 16523451244.65682
-1.8300304297867487 182424150.14589906 77760017858.03372
-1.6650026806039389 202491938.18942332 20510242567.084343
-2.093543957898381 208823687.6595372 12037391213.882246
-1.7425186923711813 170287846.2410007 57903949906.174545
-2.0106556827238107 205921394.0589552 69680343413.55132
-2.000664482298207 213385765.95698553 92841677275.70224
-1.819163828107274 214231374.50898314 35674884898.97987
-2.072931424586238 191996300.0921535 18446161046.29938
-1.484396872404893 176974623.6894078 8739971823.589146
-1.4309889703548404 120998469.53103663 17328779753.159264
-1.9588865856210256 207962111.46877593 96876851804.31908
-1.967131161508835 238419399.23340276 10868980027.005562
-2.0453968496389385 213946482.1573141 79751107604.12779
-1.9758139383352962 197126533.2194036 78957605000.08928
-1.9104046237152423 176114277.38754085 89780261272.99014
-1.827289081318746 170409193.9365737 66626066361.16322
-1.8379706656775356 212870487.43885416 42447872077.95502
-1.8088643170231746 206844867.58183804 39295255500.530975
-1.789924617402979 168308363.9730007 61776215594.675446
-1.7434951943956443 167188960.379618 59750438174.04398
-1.9653200013558585 194055733.31714234 87881582608.72119
-1.758393173463323 209623687.61892343 29953674387.432854
-1.9807884779950926 240771990.39460137 22436357681.325787
-1.7261193803729868 174511214.30537295 46787141887.837204
-1.9510261269843723 218814728.88381323 57780436514.318985
-1.7317870011804493 218566982.24022144 21967094797.621197
-1.885569747028307 206412701.2987274 97384105664.71786
-1.8592948976899193 171190673.55212796 74627146769.1623
-1.9223819977926941 167988705.96031508 42763672426.220856
-1.7679622814739417 185928985.50973135 53750524056.74785
-1.9541134901678059 169193508.73000625 27418529559.833355
-1.822644940801187 175059906.25484645 67936098225.57263
-1.906282423330222 159776190.60530755 36527801627.458145
-1.983131312041218 189292646.3244552 63369151140.704605
-1.9900653112883244 197805653.1944042 66491589281.3756
-1.8731827680254303 198130726.85440627 98343638473.15292
-1.7001400595646605 135128327.59115988 33360884951.83288
-1.9902532131938213 213328695.1995819 89752754227.30223
-2.119945438863093 208316022.67144907 15800410117.118586
-1.9933299397929616 212795282.87605864 88174605504.52644
-1.9422961900413651 184529428.07492724 93151424782.35901
-1.827317999039523 172957698.32837862 67527093591.161995
-1.7481818969275729 185469343.3633977 49916086925.42983
-2.048008607625465 200411376.15279168 38801189847.84908
-2.0709566050468817 193033743.95686564 12376936094.79981
-1.6266294821264162 167370906.52511355 26743093322.408684
-1.9524982185232735 180495381.69621885 53624953248.71798
-1.9089097953188041 216615904.86389348 69713795212.4086
-1.9676971318937544 211241335.85528097 91014177297.14925
-1.7678668262336639 169422930.5631079 59124192813.09831
-2.098020311642252 214628319.1016898 25355128402.54507
-1.8086849512504082 183835817.88142452 65826618394.15159
-1.8860932249062503 171869703.87601188 87998844752.23126
-1.9928022102743244 215634865.7816338 70715116760.20782
-1.8431976411438844 170909390.6766053 68783120607.76083
-1.6128187590420762 116600890.48449573 8873544820.599762
-2.066565661359651 230430919.86008924 27129160476.13363
-2.004560291866145 207577125.171454 72134028185.8345
-1.8855849557811384 207163267.18376878 92886776447.2055
-1.9518598100721944 174294765.25826806 36161999481.63728
-1.9485554196082413 203140224.14641175 99337797759.62442
-1.972736365443926 210958385.98117396 88257304538.2602
-2.004254638503624 207168865.66383094 71059185267.44263
-1.9432058688250193 182680883.0219963 74585894572.19281
-1.7997909877031601 171308795.55282003 61541769613.45531
-1.9624241306218104 182133693.48452052 51296395329.90311
-1.627611622641184 206537573.7140566 8747155254.042133
-1.8201394799009771 162695587.5498921 60274854172.71813
